Location,Labels
/ECG Dataset/ECG/Train/SR/3266.png,0
/ECG Dataset/ECG/Train/SR/3267.png,0
/ECG Dataset/ECG/Train/SR/3268.png,0
/ECG Dataset/ECG/Train/SR/3269.png,0
/ECG Dataset/ECG/Test/SR/3270.png,0
/ECG Dataset/ECG/Train/AF/3271.png,1
/ECG Dataset/ECG/Train/AF/3272.png,1
/ECG Dataset/ECG/Train/SR/3273.png,0
/ECG Dataset/ECG/Train/SR/3274.png,0
/ECG Dataset/ECG/Test/SR/3275.png,0
/ECG Dataset/ECG/Train/SR/3276.png,0
/ECG Dataset/ECG/Train/SR/3277.png,0
/ECG Dataset/ECG/Train/SR/3278.png,0
/ECG Dataset/ECG/Train/SR/3279.png,0
/ECG Dataset/ECG/Test/SR/3280.png,0
/ECG Dataset/ECG/Train/SR/3281.png,0
/ECG Dataset/ECG/Train/AF/3282.png,1
/ECG Dataset/ECG/Train/SR/3283.png,0
/ECG Dataset/ECG/Train/SR/3284.png,0
/ECG Dataset/ECG/Test/SR/3285.png,0
/ECG Dataset/ECG/Train/SR/3286.png,0
/ECG Dataset/ECG/Train/AF/3287.png,1
/ECG Dataset/ECG/Train/AF/3288.png,1
/ECG Dataset/ECG/Train/AF/3289.png,1
/ECG Dataset/ECG/Test/SR/3290.png,0
/ECG Dataset/ECG/Train/AF/3291.png,1
/ECG Dataset/ECG/Train/SR/3292.png,0
/ECG Dataset/ECG/Train/SR/3293.png,0
/ECG Dataset/ECG/Train/AF/3294.png,1
/ECG Dataset/ECG/Test/SR/3295.png,0
/ECG Dataset/ECG/Train/AF/3296.png,1
/ECG Dataset/ECG/Train/SR/3297.png,0
/ECG Dataset/ECG/Train/AF/3298.png,1
/ECG Dataset/ECG/Train/SR/3299.png,0
/ECG Dataset/ECG/Test/AF/3300.png,1
/ECG Dataset/ECG/Train/AF/3301.png,1
/ECG Dataset/ECG/Train/AF/3302.png,1
/ECG Dataset/ECG/Train/SR/3303.png,0
/ECG Dataset/ECG/Train/AF/3304.png,1
/ECG Dataset/ECG/Test/AF/3305.png,1
/ECG Dataset/ECG/Train/SR/3306.png,0
/ECG Dataset/ECG/Train/SR/3307.png,0
/ECG Dataset/ECG/Train/SR/3308.png,0
/ECG Dataset/ECG/Train/AF/3309.png,1
/ECG Dataset/ECG/Test/SR/3310.png,0
/ECG Dataset/ECG/Train/SR/3311.png,0
/ECG Dataset/ECG/Train/AF/3312.png,1
/ECG Dataset/ECG/Train/AF/3313.png,1
/ECG Dataset/ECG/Train/SR/3314.png,0
/ECG Dataset/ECG/Test/AF/3315.png,1
/ECG Dataset/ECG/Train/SR/3316.png,0
/ECG Dataset/ECG/Train/SR/3317.png,0
/ECG Dataset/ECG/Train/SR/3318.png,0
/ECG Dataset/ECG/Train/AF/3319.png,1
/ECG Dataset/ECG/Test/SR/3320.png,0
/ECG Dataset/ECG/Train/SR/3321.png,0
/ECG Dataset/ECG/Train/AF/3322.png,1
/ECG Dataset/ECG/Train/SR/3323.png,0
/ECG Dataset/ECG/Train/AF/3324.png,1
/ECG Dataset/ECG/Test/SR/3325.png,0
/ECG Dataset/ECG/Train/SR/3326.png,0
/ECG Dataset/ECG/Train/SR/3327.png,0
/ECG Dataset/ECG/Train/AF/3328.png,1
/ECG Dataset/ECG/Train/SR/3329.png,0
/ECG Dataset/ECG/Test/SR/3330.png,0
/ECG Dataset/ECG/Train/SR/3331.png,0
/ECG Dataset/ECG/Train/SR/3332.png,0
/ECG Dataset/ECG/Train/SR/3333.png,0
/ECG Dataset/ECG/Train/SR/3334.png,0
/ECG Dataset/ECG/Test/SR/3335.png,0
/ECG Dataset/ECG/Train/SR/3336.png,0
/ECG Dataset/ECG/Train/SR/3337.png,0
/ECG Dataset/ECG/Train/SR/3338.png,0
/ECG Dataset/ECG/Train/SR/3339.png,0
/ECG Dataset/ECG/Test/SR/3340.png,0
/ECG Dataset/ECG/Train/AF/3341.png,1
/ECG Dataset/ECG/Train/SR/3342.png,0
/ECG Dataset/ECG/Train/SR/3343.png,0
/ECG Dataset/ECG/Train/SR/3344.png,0
/ECG Dataset/ECG/Test/AF/3345.png,1
/ECG Dataset/ECG/Train/SR/3346.png,0
/ECG Dataset/ECG/Train/SR/3347.png,0
/ECG Dataset/ECG/Train/AF/3348.png,1
/ECG Dataset/ECG/Train/SR/3349.png,0
/ECG Dataset/ECG/Test/SR/3350.png,0
/ECG Dataset/ECG/Train/AF/3351.png,1
/ECG Dataset/ECG/Train/AF/3352.png,1
/ECG Dataset/ECG/Train/AF/3353.png,1
/ECG Dataset/ECG/Train/SR/3354.png,0
/ECG Dataset/ECG/Test/SR/3355.png,0
/ECG Dataset/ECG/Train/SR/3356.png,0
/ECG Dataset/ECG/Train/SR/3357.png,0
/ECG Dataset/ECG/Train/AF/3358.png,1
/ECG Dataset/ECG/Train/SR/3359.png,0
/ECG Dataset/ECG/Test/SR/3360.png,0
/ECG Dataset/ECG/Train/AF/3361.png,1
/ECG Dataset/ECG/Train/SR/3362.png,0
/ECG Dataset/ECG/Train/SR/3363.png,0
/ECG Dataset/ECG/Train/AF/3364.png,1
/ECG Dataset/ECG/Test/AF/3365.png,1
/ECG Dataset/ECG/Train/SR/3366.png,0
/ECG Dataset/ECG/Train/AF/3367.png,1
/ECG Dataset/ECG/Train/SR/3368.png,0
/ECG Dataset/ECG/Train/SR/3369.png,0
/ECG Dataset/ECG/Test/SR/3370.png,0
/ECG Dataset/ECG/Train/AF/3371.png,1
/ECG Dataset/ECG/Train/SR/3372.png,0
/ECG Dataset/ECG/Train/AF/3373.png,1
/ECG Dataset/ECG/Train/SR/3374.png,0
/ECG Dataset/ECG/Test/AF/3375.png,1
/ECG Dataset/ECG/Train/AF/3376.png,1
/ECG Dataset/ECG/Train/SR/3377.png,0
/ECG Dataset/ECG/Train/AF/3378.png,1
/ECG Dataset/ECG/Train/AF/3379.png,1
/ECG Dataset/ECG/Test/SR/3380.png,0
/ECG Dataset/ECG/Train/SR/3381.png,0
/ECG Dataset/ECG/Train/AF/3382.png,1
/ECG Dataset/ECG/Train/AF/3383.png,1
/ECG Dataset/ECG/Train/AF/3384.png,1
/ECG Dataset/ECG/Test/AF/3385.png,1
/ECG Dataset/ECG/Train/AF/3386.png,1
/ECG Dataset/ECG/Train/AF/3387.png,1
/ECG Dataset/ECG/Train/AF/3388.png,1
/ECG Dataset/ECG/Train/AF/3389.png,1
/ECG Dataset/ECG/Test/AF/3390.png,1
/ECG Dataset/ECG/Train/SR/3391.png,0
/ECG Dataset/ECG/Train/SR/3392.png,0
/ECG Dataset/ECG/Train/SR/3393.png,0
/ECG Dataset/ECG/Train/SR/3394.png,0
/ECG Dataset/ECG/Test/AF/3395.png,1
/ECG Dataset/ECG/Train/SR/3396.png,0
/ECG Dataset/ECG/Train/AF/3397.png,1
/ECG Dataset/ECG/Train/AF/3398.png,1
/ECG Dataset/ECG/Train/AF/3399.png,1
/ECG Dataset/ECG/Test/SR/3400.png,0
/ECG Dataset/ECG/Train/AF/3401.png,1
/ECG Dataset/ECG/Train/AF/3402.png,1
/ECG Dataset/ECG/Train/SR/3403.png,0
/ECG Dataset/ECG/Train/AF/3404.png,1
/ECG Dataset/ECG/Test/SR/3405.png,0
/ECG Dataset/ECG/Train/SR/3406.png,0
/ECG Dataset/ECG/Train/SR/3407.png,0
/ECG Dataset/ECG/Train/SR/3408.png,0
/ECG Dataset/ECG/Train/AF/3409.png,1
/ECG Dataset/ECG/Test/SR/3410.png,0
/ECG Dataset/ECG/Train/SR/3411.png,0
/ECG Dataset/ECG/Train/SR/3412.png,0
/ECG Dataset/ECG/Train/AF/3413.png,1
/ECG Dataset/ECG/Train/SR/3414.png,0
/ECG Dataset/ECG/Test/AF/3415.png,1
/ECG Dataset/ECG/Train/AF/3416.png,1
/ECG Dataset/ECG/Train/AF/3417.png,1
/ECG Dataset/ECG/Train/SR/3418.png,0
/ECG Dataset/ECG/Train/SR/3419.png,0
/ECG Dataset/ECG/Test/SR/3420.png,0
/ECG Dataset/ECG/Train/SR/3421.png,0
/ECG Dataset/ECG/Train/SR/3422.png,0
/ECG Dataset/ECG/Train/SR/3423.png,0
/ECG Dataset/ECG/Train/SR/3424.png,0
/ECG Dataset/ECG/Test/SR/3425.png,0
/ECG Dataset/ECG/Train/AF/3426.png,1
/ECG Dataset/ECG/Train/AF/3427.png,1
/ECG Dataset/ECG/Train/SR/3428.png,0
/ECG Dataset/ECG/Train/AF/3429.png,1
/ECG Dataset/ECG/Test/SR/3430.png,0
/ECG Dataset/ECG/Train/SR/3431.png,0
/ECG Dataset/ECG/Train/SR/3432.png,0
/ECG Dataset/ECG/Train/AF/3433.png,1
/ECG Dataset/ECG/Train/SR/3434.png,0
/ECG Dataset/ECG/Test/AF/3435.png,1
/ECG Dataset/ECG/Train/AF/3436.png,1
/ECG Dataset/ECG/Train/AF/3437.png,1
/ECG Dataset/ECG/Train/SR/3438.png,0
/ECG Dataset/ECG/Train/AF/3439.png,1
/ECG Dataset/ECG/Test/AF/3440.png,1
/ECG Dataset/ECG/Train/AF/3441.png,1
/ECG Dataset/ECG/Train/AF/3442.png,1
/ECG Dataset/ECG/Train/AF/3443.png,1
/ECG Dataset/ECG/Train/SR/3444.png,0
/ECG Dataset/ECG/Test/SR/3445.png,0
/ECG Dataset/ECG/Train/SR/3446.png,0
/ECG Dataset/ECG/Train/SR/3447.png,0
/ECG Dataset/ECG/Train/SR/3448.png,0
/ECG Dataset/ECG/Train/SR/3449.png,0
/ECG Dataset/ECG/Test/SR/3450.png,0
/ECG Dataset/ECG/Train/SR/3451.png,0
/ECG Dataset/ECG/Train/SR/3452.png,0
/ECG Dataset/ECG/Train/AF/3453.png,1
/ECG Dataset/ECG/Train/SR/3454.png,0
/ECG Dataset/ECG/Test/SR/3455.png,0
/ECG Dataset/ECG/Train/AF/3456.png,1
/ECG Dataset/ECG/Train/SR/3457.png,0
/ECG Dataset/ECG/Train/AF/3458.png,1
/ECG Dataset/ECG/Train/AF/3459.png,1
/ECG Dataset/ECG/Test/AF/3460.png,1
/ECG Dataset/ECG/Train/SR/3461.png,0
/ECG Dataset/ECG/Train/AF/3462.png,1
/ECG Dataset/ECG/Train/SR/3463.png,0
/ECG Dataset/ECG/Train/SR/3464.png,0
/ECG Dataset/ECG/Test/SR/3465.png,0
/ECG Dataset/ECG/Train/AF/3466.png,1
/ECG Dataset/ECG/Train/SR/3467.png,0
/ECG Dataset/ECG/Train/SR/3468.png,0
/ECG Dataset/ECG/Train/AF/3469.png,1
/ECG Dataset/ECG/Test/SR/3470.png,0
/ECG Dataset/ECG/Train/SR/3471.png,0
/ECG Dataset/ECG/Train/AF/3472.png,1
/ECG Dataset/ECG/Train/AF/3473.png,1
/ECG Dataset/ECG/Train/AF/3474.png,1
/ECG Dataset/ECG/Test/SR/3475.png,0
/ECG Dataset/ECG/Train/AF/3476.png,1
/ECG Dataset/ECG/Train/SR/3477.png,0
/ECG Dataset/ECG/Train/SR/3478.png,0
/ECG Dataset/ECG/Train/SR/3479.png,0
/ECG Dataset/ECG/Test/SR/3480.png,0
/ECG Dataset/ECG/Train/SR/3481.png,0
/ECG Dataset/ECG/Train/AF/3482.png,1
/ECG Dataset/ECG/Train/AF/3483.png,1
/ECG Dataset/ECG/Train/AF/3484.png,1
/ECG Dataset/ECG/Test/SR/3485.png,0
/ECG Dataset/ECG/Train/SR/3486.png,0
/ECG Dataset/ECG/Train/SR/3487.png,0
/ECG Dataset/ECG/Train/AF/3488.png,1
/ECG Dataset/ECG/Train/SR/3489.png,0
/ECG Dataset/ECG/Test/AF/3490.png,1
/ECG Dataset/ECG/Train/SR/3491.png,0
/ECG Dataset/ECG/Train/SR/3492.png,0
/ECG Dataset/ECG/Train/SR/3493.png,0
/ECG Dataset/ECG/Train/AF/3494.png,1
/ECG Dataset/ECG/Test/SR/3495.png,0
/ECG Dataset/ECG/Train/SR/3496.png,0
/ECG Dataset/ECG/Train/SR/3497.png,0
/ECG Dataset/ECG/Train/AF/3498.png,1
/ECG Dataset/ECG/Train/SR/3499.png,0
/ECG Dataset/ECG/Test/AF/3500.png,1
/ECG Dataset/ECG/Train/SR/3501.png,0
/ECG Dataset/ECG/Train/SR/3502.png,0
/ECG Dataset/ECG/Train/SR/3503.png,0
/ECG Dataset/ECG/Train/SR/3504.png,0
/ECG Dataset/ECG/Test/AF/3505.png,1
/ECG Dataset/ECG/Train/AF/3506.png,1
/ECG Dataset/ECG/Train/AF/3507.png,1
/ECG Dataset/ECG/Train/SR/3508.png,0
/ECG Dataset/ECG/Train/SR/3509.png,0
/ECG Dataset/ECG/Test/SR/3510.png,0
/ECG Dataset/ECG/Train/AF/3511.png,1
/ECG Dataset/ECG/Train/SR/3512.png,0
/ECG Dataset/ECG/Train/SR/3513.png,0
/ECG Dataset/ECG/Train/SR/3514.png,0
/ECG Dataset/ECG/Test/SR/3515.png,0
/ECG Dataset/ECG/Train/AF/3516.png,1
/ECG Dataset/ECG/Train/AF/3517.png,1
/ECG Dataset/ECG/Train/AF/3518.png,1
/ECG Dataset/ECG/Train/AF/3519.png,1
/ECG Dataset/ECG/Test/SR/3520.png,0
/ECG Dataset/ECG/Train/SR/3521.png,0
/ECG Dataset/ECG/Train/AF/3522.png,1
/ECG Dataset/ECG/Train/SR/3523.png,0
/ECG Dataset/ECG/Train/AF/3524.png,1
/ECG Dataset/ECG/Test/SR/3525.png,0
/ECG Dataset/ECG/Train/AF/3526.png,1
/ECG Dataset/ECG/Train/AF/3527.png,1
/ECG Dataset/ECG/Train/SR/3528.png,0
/ECG Dataset/ECG/Train/SR/3529.png,0
/ECG Dataset/ECG/Test/SR/3530.png,0
/ECG Dataset/ECG/Train/AF/3531.png,1
/ECG Dataset/ECG/Train/AF/3532.png,1
/ECG Dataset/ECG/Train/SR/3533.png,0
/ECG Dataset/ECG/Train/SR/3534.png,0
/ECG Dataset/ECG/Test/AF/3535.png,1
/ECG Dataset/ECG/Train/AF/3536.png,1
/ECG Dataset/ECG/Train/AF/3537.png,1
/ECG Dataset/ECG/Train/AF/3538.png,1
/ECG Dataset/ECG/Train/SR/3539.png,0
/ECG Dataset/ECG/Test/SR/3540.png,0
/ECG Dataset/ECG/Train/SR/3541.png,0
/ECG Dataset/ECG/Train/AF/3542.png,1
/ECG Dataset/ECG/Train/SR/3543.png,0
/ECG Dataset/ECG/Train/AF/3544.png,1
/ECG Dataset/ECG/Test/AF/3545.png,1
/ECG Dataset/ECG/Train/SR/3546.png,0
/ECG Dataset/ECG/Train/AF/3547.png,1
/ECG Dataset/ECG/Train/SR/3548.png,0
/ECG Dataset/ECG/Train/SR/3549.png,0
/ECG Dataset/ECG/Test/AF/3550.png,1
/ECG Dataset/ECG/Train/SR/3551.png,0
/ECG Dataset/ECG/Train/SR/3552.png,0
/ECG Dataset/ECG/Train/AF/3553.png,1
/ECG Dataset/ECG/Train/AF/3554.png,1
/ECG Dataset/ECG/Test/SR/3555.png,0
/ECG Dataset/ECG/Train/AF/3556.png,1
/ECG Dataset/ECG/Train/AF/3557.png,1
/ECG Dataset/ECG/Train/AF/3558.png,1
/ECG Dataset/ECG/Train/SR/3559.png,0
/ECG Dataset/ECG/Test/AF/3560.png,1
/ECG Dataset/ECG/Train/SR/3561.png,0
/ECG Dataset/ECG/Train/AF/3562.png,1
/ECG Dataset/ECG/Train/AF/3563.png,1
/ECG Dataset/ECG/Train/SR/3564.png,0
/ECG Dataset/ECG/Test/AF/3565.png,1
/ECG Dataset/ECG/Train/AF/3566.png,1
/ECG Dataset/ECG/Train/AF/3567.png,1
/ECG Dataset/ECG/Train/AF/3568.png,1
/ECG Dataset/ECG/Train/SR/3569.png,0
/ECG Dataset/ECG/Test/AF/3570.png,1
/ECG Dataset/ECG/Train/SR/3571.png,0
/ECG Dataset/ECG/Train/AF/3572.png,1
/ECG Dataset/ECG/Train/AF/3573.png,1
/ECG Dataset/ECG/Train/AF/3574.png,1
/ECG Dataset/ECG/Test/SR/3575.png,0
/ECG Dataset/ECG/Train/AF/3576.png,1
/ECG Dataset/ECG/Train/SR/3577.png,0
/ECG Dataset/ECG/Train/SR/3578.png,0
/ECG Dataset/ECG/Train/SR/3579.png,0
/ECG Dataset/ECG/Test/AF/3580.png,1
/ECG Dataset/ECG/Train/SR/3581.png,0
/ECG Dataset/ECG/Train/AF/3582.png,1
/ECG Dataset/ECG/Train/SR/3583.png,0
/ECG Dataset/ECG/Train/SR/3584.png,0
/ECG Dataset/ECG/Test/AF/3585.png,1
/ECG Dataset/ECG/Train/SR/3586.png,0
